timestamp,id_maquina,temperatura,rotacao_rpm,vibracao_mm_s,pressao_bar,falha
2026-01-01 15:16:47.108380,3,74.14,1588,26.98,11.57,0
2026-01-01 15:17:47.108380,5,98.56,2085,51.7,11.66,1
2026-01-01 15:18:47.108380,2,62.41,2106,29.56,11.5,0
2026-01-01 15:19:47.108380,3,86.25,1918,57.4,12.44,1
2026-01-01 15:20:47.108380,1,70.19,1916,32.52,12.27,0
2026-01-01 15:21:47.108380,4,72.2,1679,24.49,13.4,0
2026-01-01 15:22:47.108380,1,86.09,1646,54.97,8.42,1
2026-01-01 15:23:47.108380,3,78.57,1596,32.44,11.82,0
2026-01-01 15:24:47.108380,1,63.54,1507,30.53,11.25,0
2026-01-01 15:25:47.108380,2,70.48,1723,23.47,14.88,0
2026-01-01 15:26:47.108380,3,49.44,1943,30.97,11.42,0
2026-01-01 15:27:47.108380,2,95.2,1877,51.26,14.96,1
2026-01-01 15:28:47.108380,2,98.11,1829,51.68,12.31,1
2026-01-01 15:29:47.108380,1,54.5,1910,28.57,12.93,0
2026-01-01 15:30:47.108380,4,59.22,1807,27.58,11.63,0
2026-01-01 15:31:47.108380,4,90.15,1892,53.58,13.75,1
2026-01-01 15:32:47.108380,3,68.25,1911,35.75,13.99,0
2026-01-01 15:33:47.108380,1,64.84,1868,25.03,11.61,0
2026-01-01 15:34:47.108380,1,91.43,2314,52.4,10.6,1
2026-01-01 15:35:47.108380,4,65.61,1850,25.64,11.71,0
2026-01-01 15:36:47.108380,5,78.9,1957,36.8,11.5,0
2026-01-01 15:37:47.108380,5,70.53,1583,21.46,7.94,0
2026-01-01 15:38:47.108380,3,90.82,2134,48.75,15.19,1
2026-01-01 15:39:47.108380,3,62.14,2087,29.07,11.3,0
2026-01-01 15:40:47.108380,1,103.87,1721,51.17,14.36,1
2026-01-01 15:41:47.108380,1,96.12,1663,53.9,12.99,1
2026-01-01 15:42:47.108380,4,79.61,1918,37.94,10.82,0
2026-01-01 15:43:47.108380,3,92.98,1820,59.34,9.67,1
2026-01-01 15:44:47.108380,3,69.86,1511,23.42,9.31,0
2026-01-01 15:45:47.108380,2,82.69,2015,33.18,11.97,0
2026-01-01 15:46:47.108380,2,65.09,2246,20.87,15.58,0
2026-01-01 15:47:47.108380,5,47.48,1643,24.07,10.18,0
2026-01-01 15:48:47.108380,5,67.89,1885,27.7,14.38,0
2026-01-01 15:49:47.108380,4,67.13,1794,22.5,13.24,0
2026-01-01 15:50:47.108380,2,95.28,2040,46.0,9.8,1
2026-01-01 15:51:47.108380,4,93.51,1654,60.91,11.33,1
2026-01-01 15:52:47.108380,2,64.7,2448,22.94,9.38,0
2026-01-01 15:53:47.108380,3,73.0,1820,26.67,8.96,0
2026-01-01 15:54:47.108380,1,91.72,1548,52.06,11.3,1
2026-01-01 15:55:47.108380,4,86.0,1765,53.74,10.9,1
2026-01-01 15:56:47.108380,1,94.42,1888,59.8,12.93,1
2026-01-01 15:57:47.108380,4,74.65,1817,20.46,12.96,0
2026-01-01 15:58:47.108380,4,87.98,1997,57.24,11.55,1
2026-01-01 15:59:47.108380,1,93.33,2111,52.28,9.05,1
2026-01-01 16:00:47.108380,3,67.38,2044,22.93,12.82,0
2026-01-01 16:01:47.108380,2,65.95,1866,28.52,14.03,0
2026-01-01 16:02:47.108380,3,69.9,1912,30.98,11.57,0
2026-01-01 16:03:47.108380,1,67.63,1819,31.43,14.17,0
2026-01-01 16:04:47.108380,4,70.61,1563,29.54,14.57,0
2026-01-01 16:05:47.108380,3,67.6,1801,30.86,11.67,0
2026-01-01 16:06:47.108380,2,61.6,1788,23.73,11.12,0
2026-01-01 16:07:47.108380,5,92.46,1738,56.91,9.27,1
2026-01-01 16:08:47.108380,4,69.41,1890,33.57,8.26,0
2026-01-01 16:09:47.108380,4,55.5,1632,32.67,13.66,0
2026-01-01 16:10:47.108380,1,89.67,1850,48.5,10.78,1
2026-01-01 16:11:47.108380,3,65.46,1733,23.67,14.81,0
2026-01-01 16:12:47.108380,4,66.03,1859,21.81,12.88,0
2026-01-01 16:13:47.108380,5,92.85,1650,53.64,9.86,1
2026-01-01 16:14:47.108380,4,93.18,1920,51.23,11.19,1
2026-01-01 16:15:47.108380,1,86.0,1358,50.33,12.65,1
2026-01-01 16:16:47.108380,4,58.07,1884,33.98,13.04,0
2026-01-01 16:17:47.108380,1,80.49,1411,33.88,12.41,0
2026-01-01 16:18:47.108380,2,71.6,1834,30.0,13.21,0
2026-01-01 16:19:47.108380,5,61.39,1854,30.45,13.3,0
2026-01-01 16:20:47.108380,5,68.58,1638,30.94,12.88,0
2026-01-01 16:21:47.108380,5,91.49,1747,49.85,10.76,1
2026-01-01 16:22:47.108380,2,79.96,1943,17.14,9.9,0
2026-01-01 16:23:47.108380,4,93.71,1487,53.82,10.88,1
2026-01-01 16:24:47.108380,4,63.66,1476,23.23,10.51,0
2026-01-01 16:25:47.108380,2,55.49,1974,28.69,11.12,0
2026-01-01 16:26:47.108380,5,82.88,1588,26.31,14.67,0
2026-01-01 16:27:47.108380,5,99.58,1793,56.89,14.49,1
2026-01-01 16:28:47.108380,1,97.6,2308,57.45,11.82,1
2026-01-01 16:29:47.108380,4,63.65,2016,29.53,13.82,0
2026-01-01 16:30:47.108380,3,56.72,2038,25.03,12.04,1
2026-01-01 16:31:47.108380,4,72.26,1671,31.39,12.18,0
2026-01-01 16:32:47.108380,3,89.54,1653,48.37,9.4,1
2026-01-01 16:33:47.108380,2,65.41,1611,30.7,8.38,0
2026-01-01 16:34:47.108380,1,65.3,1792,36.68,10.81,0
2026-01-01 16:35:47.108380,3,86.12,2282,49.78,12.27,1
2026-01-01 16:36:47.108380,5,58.27,2127,28.41,9.71,0
2026-01-01 16:37:47.108380,5,88.69,1803,56.68,13.1,1
2026-01-01 16:38:47.108380,2,77.7,1676,26.92,14.14,0
2026-01-01 16:39:47.108380,5,51.6,2078,34.49,11.87,0
2026-01-01 16:40:47.108380,2,68.23,1670,27.3,14.34,0
2026-01-01 16:41:47.108380,3,61.55,1690,16.86,15.37,0
2026-01-01 16:42:47.108380,2,67.72,1670,28.17,14.92,0
2026-01-01 16:43:47.108380,3,67.53,1748,35.49,9.08,0
2026-01-01 16:44:47.108380,3,64.11,1632,21.55,11.59,0
2026-01-01 16:45:47.108380,4,89.73,2003,51.11,15.51,1
2026-01-01 16:46:47.108380,3,93.16,1849,50.48,17.31,1
2026-01-01 16:47:47.108380,3,68.07,1896,24.01,8.63,0
2026-01-01 16:48:47.108380,4,77.97,1801,29.82,14.7,0
2026-01-01 16:49:47.108380,3,63.51,2071,27.2,12.27,0
2026-01-01 16:50:47.108380,3,96.94,1471,46.76,11.59,1
2026-01-01 16:51:47.108380,1,66.56,1790,25.32,14.17,0
2026-01-01 16:52:47.108380,5,63.76,1678,26.44,14.9,0
2026-01-01 16:53:47.108380,1,91.11,1481,58.84,11.72,1
2026-01-01 16:54:47.108380,5,97.36,1734,55.31,13.69,1
2026-01-01 16:55:47.108380,4,89.12,1436,46.0,13.71,1
2026-01-01 16:56:47.108380,5,68.63,1917,32.49,11.77,0
2026-01-01 16:57:47.108380,1,86.0,1839,56.25,13.11,1
2026-01-01 16:58:47.108380,2,92.28,1345,48.37,9.14,1
2026-01-01 16:59:47.108380,1,65.46,1666,39.27,12.16,0
2026-01-01 17:00:47.108380,3,72.33,1838,22.62,9.31,0
2026-01-01 17:01:47.108380,5,102.0,2442,51.8,14.56,1
2026-01-01 17:02:47.108380,4,76.36,2011,30.91,9.76,0
2026-01-01 17:03:47.108380,4,52.06,1789,13.77,9.74,0
2026-01-01 17:04:47.108380,5,66.52,1839,28.09,11.81,0
2026-01-01 17:05:47.108380,1,64.73,2061,32.44,11.83,0
2026-01-01 17:06:47.108380,4,71.83,1862,22.82,9.93,0
2026-01-01 17:07:47.108380,2,55.29,1637,28.38,11.09,0
2026-01-01 17:08:47.108380,4,71.06,1795,32.36,14.77,0
2026-01-01 17:09:47.108380,4,61.05,1626,29.61,11.19,0
2026-01-01 17:10:47.108380,4,66.09,1858,13.74,10.87,0
2026-01-01 17:11:47.108380,3,93.88,1935,58.13,11.62,1
2026-01-01 17:12:47.108380,4,69.52,2009,27.56,11.08,0
2026-01-01 17:13:47.108380,3,69.93,1599,33.58,11.94,0
2026-01-01 17:14:47.108380,4,71.48,1912,30.34,11.45,0
2026-01-01 17:15:47.108380,3,95.66,1834,48.22,15.47,1
2026-01-01 17:16:47.108380,2,60.85,1613,32.01,12.04,0
2026-01-01 17:17:47.108380,2,86.74,1731,51.67,14.83,1
2026-01-01 17:18:47.108380,2,49.67,1392,36.88,11.51,0
2026-01-01 17:19:47.108380,4,87.64,2010,51.72,11.17,1
2026-01-01 17:20:47.108380,5,73.23,1513,28.92,13.68,0
2026-01-01 17:21:47.108380,1,88.36,1849,50.94,11.56,1
2026-01-01 17:22:47.108380,1,68.42,1613,24.21,14.96,0
2026-01-01 17:23:47.108380,3,66.37,1830,22.39,15.52,0
2026-01-01 17:24:47.108380,4,72.45,1664,27.35,9.83,0
2026-01-01 17:25:47.108380,1,65.29,1903,28.22,10.25,0
2026-01-01 17:26:47.108380,2,48.85,1579,31.69,11.53,0
2026-01-01 17:27:47.108380,1,67.54,1854,35.12,15.23,0
2026-01-01 17:28:47.108380,1,70.92,1800,23.66,13.42,0
2026-01-01 17:29:47.108380,1,93.28,1483,55.55,8.22,1
2026-01-01 17:30:47.108380,4,65.87,2024,23.29,12.95,0
2026-01-01 17:31:47.108380,5,90.65,2119,54.58,16.1,1
2026-01-01 17:32:47.108380,3,52.51,1564,28.03,9.33,0
2026-01-01 17:33:47.108380,1,68.19,1431,21.21,10.82,0
2026-01-01 17:34:47.108380,5,70.23,1562,16.94,11.79,0
2026-01-01 17:35:47.108380,2,64.47,1579,23.89,11.72,0
2026-01-01 17:36:47.108380,1,64.14,1848,25.98,9.92,0
2026-01-01 17:37:47.108380,1,75.48,1525,41.26,8.05,0
2026-01-01 17:38:47.108380,2,69.88,1969,28.9,13.61,0
2026-01-01 17:39:47.108380,4,56.12,1414,34.81,10.13,0
2026-01-01 17:40:47.108380,2,61.9,2223,33.18,12.89,0
2026-01-01 17:41:47.108380,3,90.7,1827,52.89,10.05,1
2026-01-01 17:42:47.108380,2,79.54,1546,25.88,10.79,0
2026-01-01 17:43:47.108380,5,83.24,1837,26.99,15.55,0
2026-01-01 17:44:47.108380,4,55.42,2009,14.68,11.76,0
2026-01-01 17:45:47.108380,4,70.72,1482,25.22,13.41,0
2026-01-01 17:46:47.108380,3,77.98,1312,22.22,8.48,0
2026-01-01 17:47:47.108380,3,62.3,2025,15.23,11.59,0
2026-01-01 17:48:47.108380,5,70.85,1782,29.16,9.1,0
2026-01-01 17:49:47.108380,4,67.61,1749,26.23,8.74,0
2026-01-01 17:50:47.108380,5,73.2,1948,26.12,15.72,0
2026-01-01 17:51:47.108380,1,64.41,2159,29.47,14.31,0
2026-01-01 17:52:47.108380,5,66.61,1998,16.61,11.05,0
2026-01-01 17:53:47.108380,5,65.09,1504,31.28,12.44,0
2026-01-01 17:54:47.108380,4,89.42,1733,52.35,15.01,1
2026-01-01 17:55:47.108380,5,70.95,1760,31.91,12.77,1
2026-01-01 17:56:47.108380,3,60.78,1913,25.92,6.59,0
2026-01-01 17:57:47.108380,2,77.09,1678,20.81,12.98,0
2026-01-01 17:58:47.108380,4,70.51,1876,20.44,14.58,0
2026-01-01 17:59:47.108380,4,91.15,1843,46.0,12.84,1
2026-01-01 18:00:47.108380,1,92.35,1200,46.0,8.13,1
2026-01-01 18:01:47.108380,2,73.12,1603,32.5,15.47,0
2026-01-01 18:02:47.108380,2,75.33,1828,14.44,11.19,0
2026-01-01 18:03:47.108380,3,59.06,1997,23.78,12.16,0
2026-01-01 18:04:47.108380,1,88.1,2125,58.76,13.19,1
2026-01-01 18:05:47.108380,4,67.91,1585,32.14,12.41,0
2026-01-01 18:06:47.108380,1,63.9,1917,31.96,14.88,0
2026-01-01 18:07:47.108380,5,86.0,2061,48.66,15.16,1
2026-01-01 18:08:47.108380,4,71.26,1619,39.71,11.62,0
2026-01-01 18:09:47.108380,2,67.21,2075,30.48,10.4,0
2026-01-01 18:10:47.108380,2,68.35,1536,28.06,8.48,0
2026-01-01 18:11:47.108380,4,77.26,1820,39.67,10.32,0
2026-01-01 18:12:47.108380,1,63.04,1969,29.27,12.78,0
2026-01-01 18:13:47.108380,4,60.63,1834,31.83,11.09,0
2026-01-01 18:14:47.108380,3,58.5,1789,27.69,11.82,0
2026-01-01 18:15:47.108380,2,58.52,1891,23.54,13.98,0
2026-01-01 18:16:47.108380,5,91.96,1806,59.74,8.9,1
2026-01-01 18:17:47.108380,4,103.15,2057,46.0,10.18,1
2026-01-01 18:18:47.108380,1,59.99,1660,22.88,10.12,0
2026-01-01 18:19:47.108380,4,57.78,1608,28.12,12.08,0
2026-01-01 18:20:47.108380,3,76.1,1704,32.74,9.71,0
2026-01-01 18:21:47.108380,4,88.52,1781,46.0,14.15,1
2026-01-01 18:22:47.108380,3,70.37,1662,25.4,11.48,0
2026-01-01 18:23:47.108380,5,68.58,1784,15.67,13.24,1
2026-01-01 18:24:47.108380,5,53.11,1952,28.06,12.55,0
2026-01-01 18:25:47.108380,1,68.8,2054,29.3,12.83,0
2026-01-01 18:26:47.108380,3,70.81,1869,26.71,14.26,0
2026-01-01 18:27:47.108380,2,87.2,1569,46.0,12.91,1
2026-01-01 18:28:47.108380,3,90.08,1914,56.33,9.01,1
2026-01-01 18:29:47.108380,1,70.62,1762,26.16,10.88,0
2026-01-01 18:30:47.108380,3,72.16,1773,34.32,14.06,0
2026-01-01 18:31:47.108380,1,87.35,1913,56.32,9.4,1
2026-01-01 18:32:47.108380,4,68.72,1908,28.54,12.29,0
2026-01-01 18:33:47.108380,3,47.47,2056,25.44,10.88,0
2026-01-01 18:34:47.108380,5,74.0,1855,30.6,13.73,0
2026-01-01 18:35:47.108380,5,74.91,1656,11.42,11.52,0
2026-01-01 18:36:47.108380,4,63.39,1745,27.62,13.08,0
2026-01-01 18:37:47.108380,3,92.27,1402,46.0,14.45,1
2026-01-01 18:38:47.108380,4,72.93,1655,28.68,11.4,0
2026-01-01 18:39:47.108380,4,86.0,1618,52.21,13.19,1
2026-01-01 18:40:47.108380,1,70.44,1851,25.29,12.45,0
2026-01-01 18:41:47.108380,2,91.93,1895,57.48,10.74,1
2026-01-01 18:42:47.108380,5,78.62,1862,24.21,11.72,0
2026-01-01 18:43:47.108380,2,67.17,1905,23.01,12.0,0
2026-01-01 18:44:47.108380,1,76.9,1959,33.14,10.43,0
2026-01-01 18:45:47.108380,5,68.1,1753,25.43,9.66,0
2026-01-01 18:46:47.108380,5,93.55,1922,51.07,10.69,1
2026-01-01 18:47:47.108380,4,94.76,1915,49.62,11.68,1
2026-01-01 18:48:47.108380,4,63.7,1981,30.91,13.14,0
2026-01-01 18:49:47.108380,2,95.85,1534,58.16,13.99,1
2026-01-01 18:50:47.108380,2,97.96,2000,51.16,10.92,1
2026-01-01 18:51:47.108380,5,88.61,1849,52.34,13.19,1
2026-01-01 18:52:47.108380,5,86.41,1840,51.11,12.56,1
2026-01-01 18:53:47.108380,3,69.86,2025,28.38,9.37,0
2026-01-01 18:54:47.108380,2,97.55,1907,50.35,11.56,1
2026-01-01 18:55:47.108380,1,70.73,2041,24.75,11.29,0
2026-01-01 18:56:47.108380,1,68.25,1448,29.46,9.41,0
2026-01-01 18:57:47.108380,3,71.7,1634,21.72,12.76,0
2026-01-01 18:58:47.108380,3,80.93,1688,32.87,10.03,0
2026-01-01 18:59:47.108380,4,86.0,1813,51.75,10.09,1
2026-01-01 19:00:47.108380,5,92.44,1404,53.41,9.63,1
2026-01-01 19:01:47.108380,2,62.88,1757,30.53,14.57,0
2026-01-01 19:02:47.108380,1,51.49,1872,22.18,14.38,0
2026-01-01 19:03:47.108380,5,74.84,1971,29.99,9.58,0
2026-01-01 19:04:47.108380,4,91.28,1827,57.85,11.92,1
2026-01-01 19:05:47.108380,3,56.04,1700,35.39,16.46,0
2026-01-01 19:06:47.108380,1,68.79,1762,34.12,13.05,0
2026-01-01 19:07:47.108380,3,90.98,1535,48.43,9.04,1
2026-01-01 19:08:47.108380,4,88.54,1745,46.0,10.52,1
2026-01-01 19:09:47.108380,5,94.78,1656,59.81,11.37,1
2026-01-01 19:10:47.108380,3,88.33,2182,50.8,14.85,1
2026-01-01 19:11:47.108380,3,87.92,1889,46.0,10.38,1
2026-01-01 19:12:47.108380,2,71.08,1999,17.93,12.01,0
2026-01-01 19:13:47.108380,3,92.01,1763,46.5,10.61,1
2026-01-01 19:14:47.108380,1,57.58,1806,21.93,15.11,0
2026-01-01 19:15:47.108380,1,103.93,1876,52.07,10.42,1
2026-01-01 19:16:47.108380,4,68.12,1464,25.61,11.58,0
2026-01-01 19:17:47.108380,2,52.95,1995,33.47,9.39,0
2026-01-01 19:18:47.108380,5,94.53,1917,46.0,7.91,1
2026-01-01 19:19:47.108380,2,76.54,1885,25.74,15.24,0
2026-01-01 19:20:47.108380,5,71.31,1703,26.87,10.39,0
2026-01-01 19:21:47.108380,1,98.63,1582,55.18,10.89,1
2026-01-01 19:22:47.108380,1,71.63,1606,23.43,11.91,0
2026-01-01 19:23:47.108380,3,81.86,1324,29.57,9.11,0
2026-01-01 19:24:47.108380,5,93.95,1375,53.42,12.28,1
2026-01-01 19:25:47.108380,1,80.89,1708,31.75,12.08,0
2026-01-01 19:26:47.108380,3,94.89,1765,59.16,14.38,1
2026-01-01 19:27:47.108380,2,90.02,1594,55.61,8.9,1
2026-01-01 19:28:47.108380,4,97.64,1559,55.33,8.65,1
2026-01-01 19:29:47.108380,3,86.0,1694,48.83,11.43,1
2026-01-01 19:30:47.108380,4,73.49,1728,28.97,12.5,0
2026-01-01 19:31:47.108380,2,55.47,1798,26.95,9.1,0
2026-01-01 19:32:47.108380,2,73.1,1873,34.27,14.82,0
2026-01-01 19:33:47.108380,4,103.07,1523,46.0,12.5,1
2026-01-01 19:34:47.108380,2,57.7,1795,24.28,14.51,0
2026-01-01 19:35:47.108380,4,73.07,1886,18.71,11.58,0
2026-01-01 19:36:47.108380,1,71.07,1868,22.01,15.69,0
2026-01-01 19:37:47.108380,2,79.56,1665,40.46,11.83,0
2026-01-01 19:38:47.108380,1,71.8,1469,34.17,12.39,0
2026-01-01 19:39:47.108380,1,62.6,1898,26.95,12.04,0
2026-01-01 19:40:47.108380,2,89.65,1943,46.8,9.74,1
2026-01-01 19:41:47.108380,3,84.0,1555,35.85,12.69,0
2026-01-01 19:42:47.108380,1,92.91,1943,66.07,12.41,1
2026-01-01 19:43:47.108380,1,91.13,1987,61.0,12.24,1
2026-01-01 19:44:47.108380,5,72.17,1784,22.8,11.64,0
2026-01-01 19:45:47.108380,3,64.68,1432,23.83,11.1,0
2026-01-01 19:46:47.108380,4,59.88,1901,18.29,10.4,0
2026-01-01 19:47:47.108380,4,88.38,1768,46.08,13.37,1
2026-01-01 19:48:47.108380,1,67.64,1985,36.56,13.3,0
2026-01-01 19:49:47.108380,4,106.05,1830,55.75,11.88,1
2026-01-01 19:50:47.108380,5,92.29,1842,62.72,16.24,1
2026-01-01 19:51:47.108380,3,91.54,2123,50.77,9.36,1
2026-01-01 19:52:47.108380,5,67.52,1872,28.02,12.88,0
2026-01-01 19:53:47.108380,5,68.72,1662,21.4,12.05,0
2026-01-01 19:54:47.108380,3,87.97,1836,57.98,11.82,1
2026-01-01 19:55:47.108380,1,96.33,1918,46.0,8.09,1
2026-01-01 19:56:47.108380,4,90.82,1690,55.12,13.27,1
2026-01-01 19:57:47.108380,5,65.7,1981,29.66,11.75,0
2026-01-01 19:58:47.108380,3,69.83,1884,29.41,11.4,0
2026-01-01 19:59:47.108380,5,64.78,2176,19.23,10.92,0
2026-01-01 20:00:47.108380,3,73.42,1575,27.57,9.41,0
2026-01-01 20:01:47.108380,3,54.18,1806,29.27,10.56,1
2026-01-01 20:02:47.108380,5,55.73,2019,22.66,10.56,0
2026-01-01 20:03:47.108380,1,54.37,2036,26.01,13.99,0
2026-01-01 20:04:47.108380,3,98.82,1787,50.67,9.21,1
2026-01-01 20:05:47.108380,1,65.15,2178,29.36,14.4,0
2026-01-01 20:06:47.108380,4,60.89,1599,28.61,11.9,0
2026-01-01 20:07:47.108380,5,87.41,1779,56.64,12.49,1
2026-01-01 20:08:47.108380,5,74.76,2092,31.72,12.54,0
2026-01-01 20:09:47.108380,2,40.0,1969,35.02,13.53,0
2026-01-01 20:10:47.108380,4,68.53,1937,31.95,13.53,0
2026-01-01 20:11:47.108380,5,88.73,1885,49.96,12.64,1
2026-01-01 20:12:47.108380,5,80.52,2086,24.75,7.31,0
2026-01-01 20:13:47.108380,3,68.82,1438,25.05,16.04,0
2026-01-01 20:14:47.108380,1,97.85,1631,50.03,14.75,1
2026-01-01 20:15:47.108380,3,58.2,1651,20.7,9.6,0
2026-01-01 20:16:47.108380,4,69.11,1850,21.04,11.49,0
2026-01-01 20:17:47.108380,4,65.54,2125,25.72,12.13,0
2026-01-01 20:18:47.108380,2,81.95,1809,36.21,12.16,0
2026-01-01 20:19:47.108380,2,72.47,1730,10.83,11.31,0
2026-01-01 20:20:47.108380,4,92.04,1873,53.19,11.18,1
2026-01-01 20:21:47.108380,3,73.15,2224,31.63,11.61,0
2026-01-01 20:22:47.108380,3,86.91,1979,46.0,10.44,1
2026-01-01 20:23:47.108380,5,67.69,1552,37.87,10.56,0
2026-01-01 20:24:47.108380,1,74.37,1982,35.83,12.09,0
2026-01-01 20:25:47.108380,2,67.99,1506,30.92,9.57,0
2026-01-01 20:26:47.108380,5,92.16,1811,46.0,13.15,1
2026-01-01 20:27:47.108380,5,97.12,1966,46.0,11.99,1
2026-01-01 20:28:47.108380,2,73.08,2371,18.3,11.22,0
2026-01-01 20:29:47.108380,5,73.05,1780,20.65,11.2,0
2026-01-01 20:30:47.108380,2,93.89,1892,50.12,11.91,1
2026-01-01 20:31:47.108380,1,77.5,2032,27.4,11.64,0
2026-01-01 20:32:47.108380,2,71.1,1612,17.36,13.1,0
2026-01-01 20:33:47.108380,3,64.93,1648,27.32,13.13,0
2026-01-01 20:34:47.108380,1,82.28,2157,34.47,11.87,0
2026-01-01 20:35:47.108380,1,66.95,1646,24.79,13.6,0
2026-01-01 20:36:47.108380,4,70.69,1507,27.63,9.99,0
2026-01-01 20:37:47.108380,4,67.05,1380,31.62,6.79,0
2026-01-01 20:38:47.108380,4,93.09,1687,50.73,10.78,1
2026-01-01 20:39:47.108380,5,86.71,2185,54.95,12.96,1
2026-01-01 20:40:47.108380,2,63.2,1825,33.77,16.32,0
2026-01-01 20:41:47.108380,5,77.94,1596,31.55,12.76,0
2026-01-01 20:42:47.108380,2,86.0,1808,50.13,10.06,1
2026-01-01 20:43:47.108380,5,101.61,2436,56.56,7.87,1
2026-01-01 20:44:47.108380,4,89.78,1882,51.75,10.26,1
2026-01-01 20:45:47.108380,2,81.79,2001,32.36,11.66,0
2026-01-01 20:46:47.108380,2,86.66,1733,58.98,13.85,1
2026-01-01 20:47:47.108380,3,68.11,2042,37.45,12.02,0
2026-01-01 20:48:47.108380,3,73.71,1238,27.95,12.16,0
2026-01-01 20:49:47.108380,2,92.15,1881,53.7,11.8,1
2026-01-01 20:50:47.108380,2,66.11,1815,34.99,9.71,0
2026-01-01 20:51:47.108380,5,67.29,1684,31.22,18.59,0
2026-01-01 20:52:47.108380,4,65.62,1766,38.24,10.63,0
2026-01-01 20:53:47.108380,1,78.31,1735,21.25,17.02,0
2026-01-01 20:54:47.108380,4,76.92,2080,32.61,11.09,0
2026-01-01 20:55:47.108380,1,71.71,1917,27.46,15.22,0
2026-01-01 20:56:47.108380,3,94.54,1757,46.0,11.67,1
2026-01-01 20:57:47.108380,1,57.08,1825,18.4,12.6,0
2026-01-01 20:58:47.108380,4,62.78,1836,30.64,9.98,0
2026-01-01 20:59:47.108380,1,94.26,1864,64.46,9.4,1
2026-01-01 21:00:47.108380,2,91.96,1583,54.47,6.46,1
2026-01-01 21:01:47.108380,1,100.53,1603,52.09,10.85,1
2026-01-01 21:02:47.108380,1,65.95,1718,36.46,14.89,0
2026-01-01 21:03:47.108380,1,65.9,1802,23.98,12.3,0
2026-01-01 21:04:47.108380,3,70.07,1659,34.49,14.54,0
2026-01-01 21:05:47.108380,5,50.56,1776,32.41,14.58,0
2026-01-01 21:06:47.108380,2,74.76,1947,32.73,15.22,0
2026-01-01 21:07:47.108380,4,70.65,1855,37.52,13.48,0
2026-01-01 21:08:47.108380,3,70.53,2019,37.01,14.43,0
2026-01-01 21:09:47.108380,2,92.64,1834,52.02,12.46,1
2026-01-01 21:10:47.108380,1,49.75,1790,17.59,10.83,0
2026-01-01 21:11:47.108380,4,66.93,2102,34.51,9.77,0
2026-01-01 21:12:47.108380,1,70.76,1797,33.25,11.75,0
2026-01-01 21:13:47.108380,3,71.03,1860,32.44,11.65,0
2026-01-01 21:14:47.108380,1,89.98,1662,55.78,8.72,1
2026-01-01 21:15:47.108380,4,65.98,1712,30.68,10.91,0
2026-01-01 21:16:47.108380,5,70.66,1685,16.95,11.25,0
2026-01-01 21:17:47.108380,2,99.79,2306,53.16,11.62,1
2026-01-01 21:18:47.108380,2,91.06,1970,46.0,12.95,1
2026-01-01 21:19:47.108380,3,59.68,1979,24.0,11.89,0
2026-01-01 21:20:47.108380,3,58.22,1970,23.0,12.77,0
2026-01-01 21:21:47.108380,2,71.88,1789,30.14,11.19,0
2026-01-01 21:22:47.108380,2,63.16,1970,22.25,12.41,0
2026-01-01 21:23:47.108380,1,76.8,1534,28.65,11.1,0
2026-01-01 21:24:47.108380,2,67.09,2240,25.22,11.39,0
2026-01-01 21:25:47.108380,3,53.94,1590,19.64,11.03,0
2026-01-01 21:26:47.108380,4,71.32,1771,27.43,15.35,0
2026-01-01 21:27:47.108380,4,83.3,1799,25.93,12.4,0
2026-01-01 21:28:47.108380,3,57.42,1910,33.22,13.98,0
2026-01-01 21:29:47.108380,4,93.95,1764,57.32,13.1,1
2026-01-01 21:30:47.108380,3,66.64,2039,32.8,9.3,0
2026-01-01 21:31:47.108380,2,70.91,1712,23.4,10.52,0
2026-01-01 21:32:47.108380,2,86.0,1676,57.38,12.32,1
2026-01-01 21:33:47.108380,3,90.7,1868,50.5,14.79,1
2026-01-01 21:34:47.108380,2,70.18,1711,36.62,13.03,0
2026-01-01 21:35:47.108380,4,71.9,1796,32.66,9.25,0
2026-01-01 21:36:47.108380,1,69.62,1964,31.43,15.36,0
2026-01-01 21:37:47.108380,1,63.43,1818,27.78,16.14,0
2026-01-01 21:38:47.108380,3,74.26,1657,30.52,9.26,0
2026-01-01 21:39:47.108380,1,89.09,1757,46.0,10.53,1
2026-01-01 21:40:47.108380,1,68.31,1715,24.14,15.04,0
2026-01-01 21:41:47.108380,2,88.91,1865,48.84,12.37,1
2026-01-01 21:42:47.108380,1,62.23,1546,30.5,12.75,0
2026-01-01 21:43:47.108380,2,69.43,1947,28.27,14.0,0
2026-01-01 21:44:47.108380,3,93.44,1984,55.23,11.84,1
2026-01-01 21:45:47.108380,2,75.9,2039,30.14,8.74,0
2026-01-01 21:46:47.108380,5,75.7,1783,22.55,13.22,0
2026-01-01 21:47:47.108380,1,86.0,1741,53.98,16.54,1
2026-01-01 21:48:47.108380,4,67.06,1693,29.74,11.13,0
2026-01-01 21:49:47.108380,3,53.35,1704,27.27,11.92,0
2026-01-01 21:50:47.108380,4,64.13,1773,38.67,12.42,0
2026-01-01 21:51:47.108380,4,61.24,1805,26.44,11.05,0
2026-01-01 21:52:47.108380,1,63.1,1819,22.34,10.97,0
2026-01-01 21:53:47.108380,4,65.02,1668,23.5,12.22,0
